Header,colli_h,colli_o,colli_t_h,colli_t_o,eva_avg_h,eva_avg_o,eva_cur_h,eva_cur_o,idx_h,idx_o,robot_x,robot_y,stop,t
"seq: 155
stamp: 
  secs: 9
  nsecs: 225000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.32597351074219,64.61394500732422,False,0.08900000154972076
"seq: 156
stamp: 
  secs: 9
  nsecs: 238000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.32597351074219,64.61394500732422,False,0.10199999809265137
"seq: 157
stamp: 
  secs: 9
  nsecs: 255000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.32422637939453,64.658447265625,False,0.11900000274181366
"seq: 158
stamp: 
  secs: 9
  nsecs: 276000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.32344818115234,64.67829895019531,False,0.14000000059604645
"seq: 159
stamp: 
  secs: 9
  nsecs: 311000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.32159423828125,64.72468566894531,False,0.17499999701976776
"seq: 160
stamp: 
  secs: 9
  nsecs: 339000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.31841278076172,64.80513763427734,False,0.2029999941587448
"seq: 161
stamp: 
  secs: 9
  nsecs: 359000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.31841278076172,64.80513763427734,False,0.22300000488758087
"seq: 162
stamp: 
  secs: 9
  nsecs: 383000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,8,14,77.314453125,64.90458679199219,False,0.24699999392032623
"seq: 163
stamp: 
  secs: 9
  nsecs: 400000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,9,14,77.314453125,64.90458679199219,False,0.2639999985694885
"seq: 164
stamp: 
  secs: 9
  nsecs: 423000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,9,14,77.3118896484375,64.97008514404297,False,0.28700000047683716
"seq: 165
stamp: 
  secs: 9
  nsecs: 438000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.3118896484375,64.97008514404297,False,0.3019999861717224
"seq: 166
stamp: 
  secs: 9
  nsecs: 462000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.30882263183594,65.04796600341797,False,0.32600000500679016
"seq: 167
stamp: 
  secs: 9
  nsecs: 494000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.306884765625,65.09703826904297,False,0.3580000102519989
"seq: 168
stamp: 
  secs: 9
  nsecs: 532000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.306884765625,65.09703826904297,False,0.3959999978542328
"seq: 169
stamp: 
  secs: 9
  nsecs: 551000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.29915618896484,65.29299926757812,False,0.41499999165534973
"seq: 170
stamp: 
  secs: 9
  nsecs: 578000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.29656219482422,65.35832977294922,False,0.44200000166893005
"seq: 171
stamp: 
  secs: 9
  nsecs: 599000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.29240417480469,65.46394348144531,False,0.46299999952316284
"seq: 172
stamp: 
  secs: 9
  nsecs: 616000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.28929901123047,65.54066467285156,False,0.47999998927116394
"seq: 173
stamp: 
  secs: 9
  nsecs: 641000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.28929901123047,65.54066467285156,False,0.5049999952316284
"seq: 174
stamp: 
  secs: 9
  nsecs: 663000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.2836685180664,65.69095611572266,False,0.5270000100135803
"seq: 175
stamp: 
  secs: 9
  nsecs: 690000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.28137969970703,65.7630386352539,False,0.5540000200271606
"seq: 176
stamp: 
  secs: 9
  nsecs: 730000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27812194824219,65.87174987792969,False,0.593999981880188
"seq: 177
stamp: 
  secs: 9
  nsecs: 764000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27454376220703,66.01351928710938,False,0.628000020980835
"seq: 178
stamp: 
  secs: 9
  nsecs: 804000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27454376220703,66.01351928710938,False,0.6679999828338623
"seq: 179
stamp: 
  secs: 9
  nsecs: 837000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.270263671875,66.2530517578125,False,0.7009999752044678
"seq: 180
stamp: 
  secs: 9
  nsecs: 874000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26885223388672,66.38652038574219,False,0.7379999756813049
"seq: 181
stamp: 
  secs: 9
  nsecs: 912000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26885223388672,66.38652038574219,False,0.7760000228881836
"seq: 182
stamp: 
  secs: 9
  nsecs: 931000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26798248291016,66.62333679199219,False,0.7950000166893005
"seq: 183
stamp: 
  secs: 9
  nsecs: 955000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26813507080078,66.69004821777344,False,0.8190000057220459
"seq: 184
stamp: 
  secs: 9
  nsecs: 988000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.2687759399414,66.75741577148438,False,0.8519999980926514
"seq: 185
stamp: 
  secs: 10
  nsecs:  12000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26919555664062,66.88236999511719,False,0.8759999871253967
"seq: 186
stamp: 
  secs: 10
  nsecs:  50000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26942443847656,66.94229888916016,False,0.9139999747276306
"seq: 187
stamp: 
  secs: 10
  nsecs:  87000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.26942443847656,66.94229888916016,False,0.9509999752044678
"seq: 188
stamp: 
  secs: 10
  nsecs: 112000000
frame_id: ''",0,0,0.0,0.0,1.0,1.0,1.0,1.0,0,14,77.27067565917969,67.18858337402344,False,0.9760000109672546
